t,theta1,theta2,theta3,theta4,dtheta3,dtheta4,foot_x,foot_y,foot_z,link3_z,link4_z,grf_contact,grf_sensor,tau_hip,tau_knee,estado_fsm,en_vuelo
1.043,0.8820022145132511,0.10402501527180195,0.5078017457054422,-0.6435666456509644,5.4394547164156455,-9.415974024896535,-0.3821921086176618,-0.5885247127758529,0.012617688418714634,0.2375379792373446,0.19093975351452924,41.88002701538771,41.88002701538771,1.013391342402148,1.0508059195219275,CARGA,0
1.044,0.8833480610437927,0.10486406753995145,0.5131744152415604,-0.6530751825633456,5.372669536118132,-9.508536912381222,-0.38159161093013727,-0.5885897803867349,0.012677607614352604,0.23695804566833184,0.19083460495647017,43.94327585973892,43.94327585973892,0.4969509107333323,2.317279701870227,CARGA,0
1.045,0.8846796235782826,0.10565865007562174,0.5184050551200537,-0.6625559702665248,5.230639878493332,-9.48078770317917,-0.3810312066005276,-0.5886343923310319,0.012772409180636574,0.23640564278115878,0.19075277574350102,44.75254362961333,44.75254362961333,0.20070770843890706,3.2630884298300966,CARGA,0
1.046,0.8859962834328202,0.10640776960489368,0.5234424581890875,-0.6719217500194882,5.037403069033807,-9.365779752963384,-0.3805081827419628,-0.5886620055984748,0.012895284242219196,0.23588252603896886,0.19068925860340938,44.663000723218,44.663000723218,0.06631583340903724,3.9660530276803243,CARGA,0
1.047,0.8872975199789481,0.1071116335780787,0.5282533032770711,-0.6811102198558362,4.810845087983593,-9.18846983634804,-0.38001978325886565,-0.5886755465588591,0.013040670255175829,0.23538934821464677,0.1906400139578863,43.94117514137905,43.94117514137905,0.04979720680538513,4.4852995074858235,CARGA,0
1.048,0.888582887055352,0.10777129449428284,0.5328175134481176,-0.6900778912293799,4.564210171046421,-8.967671373543752,-0.3795632949389016,-0.5886774927430269,0.01320399086029403,0.23492597154864814,0.19060176735248127,42.78646012965751,42.78646012965751,0.11804556186712745,4.865757261162976,CARGA,0
1.049,0.8898522931070901,0.10838912251677651,0.5371329469802292,-0.6988066648233964,4.315433532111599,-8.728773594016525,-0.37913610504927203,-0.5886699408488704,0.01338145570790597,0.23449170197517225,0.1905718529417595,40.91223213052584,40.91223213052584,0.24617858205775534,5.0,CARGA,0
1.05,0.8911058399591775,0.10896808426325644,0.5412067293305477,-0.7072922656675769,4.07378235031854,-8.485600844180476,-0.3787355934999497,-0.5886545405903683,0.013570291360576053,0.23408497805018147,0.19054833728412868,38.73213626991316,38.73213626991316,0.39849717735847,5.0,CARGA,0
1.051,0.8923435817135733,0.10951097314998176,0.545046353290083,-0.715532165463925,3.8396239595352504,-8.239899796348075,-0.37835925757395206,-0.5886326232767296,0.013768351007893448,0.23370384579223183,0.19052973555370087,36.6930111982437,36.6930111982437,0.555896952919106,5.0,CARGA,0
1.052,0.8935655304522745,0.110020418979086,0.5486596165854504,-0.7235253644871942,3.6132632953674038,-7.993199023269179,-0.3780048414127414,-0.5886053448252891,0.013973696211233039,0.23334646536638695,0.19051472721273077,34.78648015771595,34.78648015771595,0.7170438177228613,5.0,CARGA,0
1.053,0.8947716615521324,0.1104988967333572,0.5520545615553286,-0.7312721922520564,3.394944969878226,-7.746827764862203,-0.37767031254055444,-0.5885737061088351,0.01418458054848104,0.23301110476242437,0.1905021430147705,33.00477899194355,33.00477899194355,0.8807040824291645,5.0,CARGA,0
1.054,0.8959619186116106,0.11094873467686432,0.5552394175297147,-0.7387741258906215,3.18485597438609,-7.501933638565145,-0.37735384053485477,-0.5885385711314318,0.014399434301566288,0.23269613399474667,0.19049095270037353,31.340695513499384,31.340695513499384,1.0457451358172607,5.0,CARGA,0
1.055,0.8971362179957244,0.11137212184800306,0.558222546375914,-0.746033625178522,2.9831288461991905,-7.259499287900433,-0.3770537776565181,-0.5885006832553791,0.014616850129700681,0.23240001975948574,0.19048025339213626,29.78751517420993,29.78751517420993,1.2111346488506438,5.0,CARGA,0
1.056,0.8982944530098618,0.11177111502075726,0.5610123915377442,-0.7530539831546582,2.7898451618301894,-7.020357976136153,-0.3767686412689282,-0.5884606796785581,0.01483556967868907,0.2321213204919824,0.19046925868708856,28.33897251625131,28.33897251625131,1.3759385975285046,5.0,CARGA,0
1.057,0.8994365074241979,0.11214773317797869,0.5636171045358607,-0.7598386254962851,2.6047129981164763,-6.784642341626864,-0.3764970978893738,-0.5884191043407921,0.015054471081525161,0.2318586817748663,0.19045728843726484,26.914729712402213,26.914729712402213,1.5393183533200885,5.0,CARGA,0
1.058,0.900562440621258,0.112505660460166,0.5660386033909162,-0.7663797825341611,2.421498855055465,-6.541157037875991,-0.37623790724096795,-0.5883764258197375,0.015272453077978976,0.2316107741425728,0.19044367080109345,24.07931368081812,24.07931368081812,1.7012056408981957,5.0,CARGA,0
1.059,0.9016724048803769,0.1128497967696143,0.5682767276277806,-0.7726611155931213,2.23812423686445,-6.281333058960226,-0.3759890105573591,-0.588333258727825,0.015486404763603384,0.23137517213261152,0.19042606355330474,20.256167149105654,20.256167149105654,1.8739140186157792,5.0,CARGA,0
1.06,0.9027663852442576,0.11318391846019929,0.5703378133985758,-0.7786737001590506,2.0610857707952324,-6.012584565929247,-0.3757473293977394,-0.5882907036927236,0.01569178429703902,0.23114865014040803,0.19040112991053465,17.424156358536475,17.424156358536475,2.061613316048655,5.0,CARGA,0
1.061,0.9038441456207658,0.11350989610190827,0.5722336126957236,-0.7844225513719382,1.8957992971478272,-5.748851212887642,-0.37551001074209456,-0.5882500487538584,0.015885436763521055,0.23092872224002806,0.19036688120185682,16.17624285872891,16.17624285872891,2.2508033865234722,5.0,CARGA,0
1.062,0.9049109311657185,0.11385505168308345,0.5742614359629532,-0.789416925882903,2.0278232672296514,-4.9943745109648345,-0.37527560724542663,-0.5882119854413147,0.016066502266835314,0.23071415702374284,0.1903231015512054,0.0,0.0,2.42971239004646,5.0,CARGA,0
1.063,0.905967574248298,0.11421818375100058,0.5763741618570114,-0.79365242449424,2.1127258940581912,-4.2354986113370146,-0.374925334870671,-0.5882718574105542,0.01619496631435577,0.23048697072584065,0.1902787842971328,0.0,0.0,2.0034385885044426,5.0,CARGA,1
1.064,0.9070159811528439,0.11459895771213037,0.5785608435954998,-0.7972820867728198,2.1866817384883253,-3.6296622785797354,-0.37446583163819425,-0.5884231953019812,0.016268626861201396,0.23024795455935843,0.1902304400933475,0.0,0.0,1.6646152633227072,3.9631911822132313,CARGA,1
1.065,0.9080578854016096,0.11499703342148698,0.5808088648270617,-0.8004407024896643,2.2480212315619617,-3.1586157168444577,-0.37391773439724746,-0.5886472207841018,0.016295920799142855,0.22999732916856855,0.19017730810035127,0.0,0.0,1.3417690353833711,3.041891498985053,CARGA,1
1.066,0.9090946987016367,0.11541199943660323,0.5831016714157787,-0.8032277045319679,2.292806588716984,-2.7870020423036665,-0.37329963250692433,-0.5889271380331527,0.01628455436529405,0.22973531886989446,0.19011847453201694,0.0,0.0,1.0392483507111399,2.352487632862058,CARGA,1
1.067,0.9101275686237876,0.11584342927316812,0.5854215927297113,-0.8057171256610374,2.319921313932503,-2.4894211290695067,-0.37262631024931203,-0.589249645666332,0.01624024121160514,0.2294621949240358,0.19005270683672035,0.0,0.0,0.7662531093037348,1.832220447164767,CARGA,1
1.068,0.911157425919208,0.1162909147131043,0.5877515042842312,-0.8079646369739333,2.329911554519933,-2.24751131289591,-0.37190956789859514,-0.5896041697910985,0.016167240301423885,0.22917823850659802,0.1899786739735675,0.0,0.0,0.5264299537580932,1.4362123110220049,CARGA,1
1.069,0.9121850233811161,0.11675408405555797,0.5900757412461219,-0.8100125449824118,2.324236961890774,-2.047908008478587,-0.37115884929665677,-0.589982280742013,0.016068747509201592,0.22888371878457053,0.18989507678866666,0.0,0.0,0.32005654822164153,1.132193583706484,CARGA,1
1.07,0.9132064912967334,0.11720546014341213,0.5922393237925623,-0.8122838376226529,2.16358254644031,-2.271292640241068,-0.37038172595059665,-0.5903772452987309,0.01594718012789617,0.2285788809044781,0.1898007203311738,18.83038297044041,18.83038297044041,0.1454667765286981,0.8968196155501209,CARGA,1
1.071,0.9142204449710618,0.11764339485673464,0.5942320205305991,-0.8147141962500902,1.992696738036792,-2.430358627437319,-0.3696648875214176,-0.5907231934927166,0.015842930373170055,0.22828180925153999,0.18969960332376384,19.94741922111003,19.94741922111003,0.2936890037144,1.5252922902943684,CARGA,0
1.072,0.9152256138878823,0.11806652341618976,0.5960518994439621,-0.817255828368835,1.8198789133629532,-2.54163211874486,-0.3690026329653565,-0.5910259594772951,0.01575280917463029,0.22799358822262034,0.18959183748357894,20.997060449565666,20.997060449565666,0.47604488147849056,2.037852954881858,CARGA,0
1.073,0.916220833377305,0.11847369260883082,0.5977023269084295,-0.8198728628158596,1.6504274644674268,-2.6170344470245785,-0.3683899722569888,-0.591290655370374,0.015674758179526876,0.22771511567939118,0.18947811362621375,21.979791586515958,21.979791586515958,0.6760902177571286,2.4637305069965247,CARGA,0
1.074,0.9172050377437584,0.11886392797510165,0.5991898635567484,-0.8225379582831511,1.4875366483188575,-2.665095467291495,-0.36782252702713447,-0.5915217736185693,0.015607503212540619,0.22744715020078302,0.18935947498620698,22.88220321464884,22.88220321464884,0.8829589183907878,2.8238979193179254,CARGA,0
1.075,0.9181772550600417,0.11923643228239088,0.6005227883579068,-0.8252297861156335,1.3329248011584123,-2.6918278324822986,-0.36729643610780555,-0.5917232753743299,0.015550289100865144,0.22719033269080963,0.1892371457876369,23.67804624223693,23.67804624223693,1.0897376188224137,3.1332275972350816,CARGA,0
1.076,0.9191366034455896,0.11959060733441258,0.6017100720817781,-0.8279311602691473,1.1872837238712612,-2.7013741535137714,-0.36680826706388225,-0.591898665381389,0.015502670172854421,0.22694518739485975,0.1891123960485596,24.33115054649363,24.33115054649363,1.2923273290506296,3.4020385542152765,CARGA,0
1.077,0.9200822931963969,0.11992614671340276,0.6027604863353972,-0.8306272708355272,1.0504142536192345,-2.6961105663799843,-0.36635493489392956,-0.5920510542915535,0.015464341189377895,0.22671210755851237,0.1889864318427541,24.75249208331681,24.75249208331681,1.4886267857152338,3.6372411285593254,CARGA,0
1.078,0.921013626089126,0.12024309529871052,0.6036822002757912,-0.8333047139572188,0.9217139403940191,-2.677443121691631,-0.3659335968999911,-0.5921832180282546,0.015434931636899657,0.22649129440732468,0.1888602505339024,24.887928166590946,24.887928166590946,1.6783325859297529,3.842402799602149,CARGA,0
1.079,0.9219299859960345,0.12054179991467474,0.6044829677991731,-0.8359515702980183,0.8007675233819281,-2.6468563407994474,-0.365541581310387,-0.5922976406377827,0.015413888410565207,0.2262827179934671,0.18873456319513832,24.779166482914846,24.779166482914846,1.8619960971486655,4.01926335996077,CARGA,0
1.08,0.9228308297441205,0.12082285518801669,0.6051702912299329,-0.8385574539699526,0.6873234307598123,-2.605883671934327,-0.36517638239103284,-0.5923965382542884,0.015400518044506789,0.22608614968741428,0.18860984433176858,24.471290728121843,24.471290728121843,2.039827529302298,4.169838305440357,CARGA,0
1.081,0.9237156787249625,0.12108705047684101,0.6057515397094693,-0.8411135071439525,0.5812484795363277,-2.5560531739998913,-0.3648356557459036,-0.5924818841898152,0.015394030829162464,0.22590119781804793,0.1884863827098547,24.00777275422519,24.00777275422519,2.2117298400857424,4.2963636614648655,CARGA,0
1.082,0.9245841114750291,0.12133532102583612,0.6062340206548483,-0.8436123420435782,0.4824809453790793,-2.4988348996256784,-0.3645172127733586,-0.5925554339799268,0.015393580270762153,0.22572734260373972,0.1883643273349913,23.427968384929287,23.427968384929287,2.377379864169805,4.401186919515984,CARGA,0
1.083,0.9254357572619091,0.12156870462865087,0.6066250121500322,-0.8460479436953804,0.3909914951837972,-2.435601651802264,-0.3642190141480104,-0.5926187494369124,0.015398295526620392,0.2255639682990478,0.1882437263058342,22.766251656063535,22.766251656063535,2.536316456853977,4.486657162737611,CARGA,0
1.084,0.926270290607442,0.12178830394581325,0.606931766758872,-0.8484155496378073,0.306754608839799,-2.3676059424269624,-0.36393916265062004,-0.5926732210493552,0.015407306813528782,0.22541039171473684,0.18812455840388415,22.052083882105983,22.052083882105983,2.6880160376298337,4.555038799234961,CARGA,0
1.085,0.9270874266328668,0.12199525411308225,0.6071614960286102,-0.8507115205826294,0.2297292697383309,-2.295970944822119,-0.3636758958735988,-0.5927200882900714,0.015419764876841602,0.2252658870141426,0.18800675828623611,21.31046376035063,21.31046376035063,2.831949441610648,4.6084558558785105,CARGA,0
1.086,0.9278869170996469,0.12219069515332545,0.6073213423999783,-0.8529332119142542,0.15984637136805951,-2.221691331624742,-0.3634275793421333,-0.5927604575584916,0.01543485583228174,0.22512970702671495,0.18789023638154098,20.562427883686222,20.562427883686222,2.9676217782345202,4.648863536254595,CARGA,0
1.087,0.9286685470243957,0.12237574876538895,0.6074183428855457,-0.8550788518605724,0.0970004855675255,-2.1456399463182465,-0.3631927004776427,-0.5927953176161096,0.015451812477175253,0.22500110139962806,0.18777489443633327,19.825462366110646,19.825462366110646,3.094599865265622,4.678039616389822,CARGA,0
1.088,0.9294321317568597,0.12255149916235772,0.6074593873530615,-0.8571474290741051,0.041044467515741194,-2.068577213532654,-0.3629698636527245,-0.5928255524973884,0.015469922825381788,0.22487933186851794,0.18766063740135067,19.113809911782816,19.113809911782816,3.212531598021291,4.697588041482288,CARGA,0
1.089,0.9301775144217995,0.12271897769557798,0.6074511735794105,-0.8591385904039736,-0.008213773651048424,-1.9911613298684423,-0.3627577863938268,-0.5928519520018869,0.015488536326148578,0.22476368486322545,0.18754738214041078,18.438714590836057,18.438714590836057,3.3211600767236007,4.70894875299372,CARGA,0
1.09,0.9309045635203431,0.12287914951443854,0.6074001641769025,-0.8610525612196916,-0.051009402508000456,-1.9139708157180395,-0.3625552966143663,-0.5928752199916972,0.015507068046051647,0.22465348162224946,0.18743506333942392,17.80988506562549,17.80988506562549,3.4203336609492605,4.713409892054771,CARGA,0
1.091,0.9316131697746073,0.12303289161781354,0.6073125631214429,-0.8628901740064164,-0.08760105545962175,-1.8376127867247392,-0.36236133211202637,-0.5928959800904797,0.01552500297691825,0.22454808696760592,0.18732363825555753,17.24416809844467,17.24416809844467,3.510005670863806,4.712146529011413,CARGA,0
1.092,0.9323032440017159,0.123180988254422,0.6071942443627687,-0.8646527535982821,-0.11831875867420567,-1.7625795918656093,-0.36217495303061364,-0.5929147735115543,0.015541914069779172,0.22444692374403669,0.18721309904274164,16.743967552791503,16.743967552791503,3.5901970612038148,4.706439493962795,CARGA,0
1.093,0.9329747154457857,0.1233241336713662,0.6070506901563122,-0.866341980093571,-0.14355420645647574,-1.689226495288911,-0.3619953396975329,-0.5929320631734051,0.015557457484062232,0.2243494758424665,0.18710346909191838,16.306111851020344,16.306111851020344,3.661097968326917,4.697379471593788,CARGA,0
1.094,0.9336275776221097,0.12346296416820707,0.606887281410605,-0.8679608425034608,-0.1634087457071605,-1.6188624098898112,-0.36182178461158476,-0.5929482402502398,0.015571361385878751,0.22425528638861855,0.1869947954012944,16.02818185915566,16.02818185915566,3.723053200407978,4.685811398063503,CARGA,0
1.095,0.934261867000055,0.12359804280406275,0.6067089903628846,-0.8695129186701037,-0.1782910477204156,-1.5520761666428329,-0.36165374045236126,-0.592963572488017,0.015583478068311535,0.22416393664914444,0.18688715413612172,15.873949021865592,15.873949021865592,3.775834978565923,4.674592220056491,CARGA,0
1.096,0.9348776227568107,0.12372984127029119,0.6065200661474085,-0.8710013467856441,-0.18892421547613877,-1.4884281155403434,-0.361490788206785,-0.5929782368445178,0.0155937396766965,0.22407505609248218,0.18678063223359354,15.75884773536143,15.75884773536143,3.819862866410064,4.665185826893965,CARGA,0
1.097,0.9354748874497559,0.12385875377885758,0.6063241497729168,-0.8724289145202236,-0.19591637449171218,-1.4275677345795161,-0.36133257736005353,-0.5929923773438336,0.015602093407745349,0.22398833431457077,0.18667531026018994,15.676910441997949,15.676910441997949,3.8562431391595995,4.656963973932218,CARGA,0
1.098,0.9360537074610243,0.12398510832452297,0.6061243689396214,-0.873798128984938,-0.19978083329543944,-1.3692144647144298,-0.36117881694643084,-0.5930061090245385,0.01560850134545999,0.22390351189858562,0.18657126383642023,15.623345824712555,15.623345824712555,3.8859007671500807,4.649448630776925,CARGA,0
1.099,0.9366141332706468,0.12410917583045518,0.6059234164154027,-0.875111271729339,-0.2009525242186756,-1.313142744401012,-0.36102926780309935,-0.5930195215679996,0.015612940227368866,0.2238203730030648,0.18646856494451733,15.594309382251412,15.594309382251412,3.909612151421168,4.642279248223904,CARGA,0
1.1,0.9371562196000726,0.12423117757688082,0.6057236149957063,-0.8763704420854027,-0.19980141969648485,-1.2591703560637315,-0.3608837358781293,-0.593032682593457,0.015615401172787369,0.22373873934301197,0.1863672831224529,15.586724988706528,15.586724988706528,3.9280317352051366,4.635187227149146,CARGA,0
1.101,0.9376800254576667,0.1243512912289319,0.6055269715079563,-0.8775775914511958,-0.1966434877499017,-1.2071493657931487,-0.36074206646333334,-0.5930456406215403,0.01561588940446762,0.223658465300965,0.18626748655729192,15.598145582973425,15.598145582973425,3.9417136397364705,4.627976078959682,CARGA,0
1.102,0.9381856141106628,0.12446965571651236,0.6053352218650849,-0.8787345505271222,-0.19174964287139015,-1.1569590759263484,-0.3606041392367991,-0.5930584277195285,0.015614423990228443,0.22357943395994928,0.18616924309476268,15.626643600089395,15.626643600089395,3.9511292548633,4.6205060476819675,CARGA,0
1.103,0.9386730530031419,0.1245863751710791,0.6051498688039395,-0.8798430510508809,-0.18535306114546346,-1.1085005237586396,-0.3604698640099141,-0.5930710618505077,0.015611037623978058,0.22350155389191645,0.18607262118214024,15.670723738900378,15.670723738900378,3.9566815365359878,4.612682194022478,CARGA,0
1.104,0.9391424136363015,0.12470152208816594,0.6049722136460944,-0.8809047432038409,-0.17765515784506986,-1.0616921529600345,-0.36033917708098673,-0.5930835489551178,0.015605776457246534,0.2234247565668224,0.1859776907594864,15.729252233500462,15.729252233500462,3.9587166179757682,4.604445131587752,CARGA,0
1.105,0.9395937714251634,0.12481513985764899,0.6048033831769144,-0.8819212095647929,-0.16883046918001793,-1.016466360951958,-0.3602120381031479,-0.5930958847990964,0.015598699983708525,0.22334899427123248,0.1858845241107817,15.801398037918219,15.801398037918219,3.9575332240025864,4.595763762227346,CARGA,0
1.106,0.9400272055446571,0.12492724478421331,0.6046443525419649,-0.8828939762533946,-0.15903063494948988,-0.9727666886016582,-0.36008842737872765,-0.5931080566225352,0.015589880970694331,0.2232742384430035,0.18579319668202987,15.886582318050042,15.886582318050042,3.9533902842068858,4.586629487087351,CARGA,0
1.107,0.9404427987775399,0.1250378277068064,0.604495964898465,-0.8838245217241675,-0.1483876434998756,-0.9305454707728608,-0.35996834349638607,-0.59312004462783,0.01557940542352751,0.22320047834145038,0.18570378786821795,15.98443343916417,15.98443343916417,3.9465130665417885,4.577051477474887,CARGA,0
1.108,0.940840637376759,0.12514685531701722,0.6043589484256597,-0.884714283534046,-0.13701647280533966,-0.8897618098785806,-0.3598518012312616,-0.5931318233428043,0.015567372560829768,0.22312771998141173,0.18561638176519513,16.09474530363745,16.09474530363745,3.9370980951225514,4.567052679479121,CARGA,0
1.109,0.9412208109556036,0.12525427127155558,0.60423393118561,-0.8855646633057889,-0.1250172400497933,-0.8503797717428779,-0.35973882963268045,-0.5931433628934246,0.015553894771630355,0.22305598526544765,0.18553106787601412,16.21743749462788,16.21743749462788,3.925317071557902,4.556666302480845,CARGA,0
1.11,0.9415834124203466,0.12535999719278088,0.6041214542303452,-0.8863770300415689,-0.11247695526468822,-0.8123667357799891,-0.3596294702287811,-0.5931546302169655,0.015539097518211031,0.2229853112515439,0.18544794175404353,16.352516285109157,16.352516285109157,3.9113199852507905,4.545932607948867,CARGA,0
1.111,0.9419285379621429,0.12546393365311695,0.6040219832695305,-0.8871527219032568,-0.09947096081471968,-0.775691861687932,-0.35952377528296187,-0.5931655902413304,0.015523119142090425,0.2229157494945069,0.18536710555711627,16.500036258908253,16.500036258908253,3.8952375721017587,4.534895874885489,CARGA,0
1.112,0.9422562871278827,0.1255659612438033,0.6039359191434099,-0.8878930465677971,-0.08606412612050839,-0.7403246645403426,-0.35942180604353,-0.5931762070495075,0.015506110524451583,0.22284736539798936,0.18528866847813208,16.6600631617995,16.6600631617995,3.8771832600670018,4.523601475636408,CARGA,0
1.113,0.9425667636338606,0.1256659453186453,0.6038636044676982,-0.8885992630119673,-0.07231467571173487,-0.7062164441702068,-0.3593236309354454,-0.5931864450398305,0.015488234546891966,0.22278023751106227,0.18521274700803403,16.83102505353836,16.83102505353836,3.8572547207682235,4.512093054504455,CARGA,0
1.114,0.942860078037208,0.12576375067931256,0.6038053218005842,-0.8892725197523845,-0.05828266711398455,-0.6732567404172225,-0.3592293209166644,-0.5931962711234136,0.015469661587166922,0.22271445440691093,0.1851394623960828,17.00670979115268,17.00670979115268,3.835540994007619,4.500373929297803,CARGA,0
1.115,0.9431363487219186,0.12585924671293167,0.6037613049431544,-0.8899138586174731,-0.04401685742979279,-0.6413388650885431,-0.35913893784180184,-0.5932056592212356,0.015450554822867862,0.22265010502076743,0.18506893070378816,17.185269770817474,17.185269770817474,3.8121395901812334,4.488315061025209,CARGA,0
1.116,0.9433957027105747,0.1259523111760859,0.6037317494927853,-0.8905242255138761,-0.029555450369100775,-0.6103668964030574,-0.35905253183034014,-0.5932145907127336,0.015431067101093265,0.22258727526980332,0.1850012604345182,17.365566163967635,17.365566163967635,3.7871293194072364,4.475786419574934,CARGA,0
1.117,0.9436382764433416,0.1260428334850084,0.6037168214255751,-0.8911044818912721,-0.014928067210132442,-0.580256377395999,-0.3589701399819793,-0.5932230542360397,0.015411339237898836,0.22252604556367378,0.18493655099480263,17.546766445839786,17.546766445839786,3.7605709413153794,4.462671833916206,CARGA,0
1.118,0.9438642164972593,0.12613071746067253,0.6037166639994624,-0.8916554166772128,-0.0001574261127372436,-0.5509347859407121,-0.35889178558867263,-0.5932310452379501,0.015391498677948257,0.22246648864000718,0.18487489130137097,17.728345092069194,17.728345092069194,3.732510420374255,4.4488713060937695,CARGA,0
1.119,0.9440736802186627,0.12621588348880686,0.6037314031868778,-0.8921777583399103,0.014739187415357208,-0.5223416626975349,-0.35881747779058853,-0.5932385653368623,0.015371658539792,0.22240866775857326,0.18481635859520007,17.91006849185025,17.91006849185025,3.702981732268481,4.434302906058452,CARGA,0
1.12,0.9442668362427129,0.12629827007129485,0.6037611517788275,-0.8926721866697855,0.02974859194970525,-0.4944283298751752,-0.35874721161976075,-0.5932456215602455,0.015351917053585712,0.22235263528041632,0.18476101750860718,18.091963600641876,18.091963600641876,3.672009370219064,4.418903992587897,CARGA,0
1.121,0.944443864876621,0.12637783476527534,0.6038060122552595,-0.8931393438514239,0.044860476432025675,-0.46715718163831726,-0.35868096837382096,-0.5932522255133598,0.015332357379791578,0.22229843164742452,0.1847089194142485,18.27427179021643,18.27427179021643,3.639610673794391,4.402631593333195,CARGA,0
1.122,0.9446049583271875,0.126454554527604,0.6038660784914752,-0.8935798444239919,0.06006623621572879,-0.4405005725679703,-0.35861871626263564,-0.5932583925286942,0.015313047780876887,0.22224608476474397,0.18466010206728378,18.457391050372276,18.457391050372276,3.605798066715187,4.385461871390548,CARGA,0
1.123,0.944750320758574,0.12652842550320895,0.6039414363664745,-0.8939942837936272,0.07535787499922184,-0.4144393696354027,-0.35856041127256666,-0.5932641408367698,0.015294042104423977,0.22219560977440855,0.18461458953541993,18.641810914058972,18.641810914058972,3.5705812482505266,4.367388699055291,CARGA,0
1.124,0.9448801681724271,0.12659946231447178,0.6040321633528368,-0.894383245055629,0.0907269863623285,-0.38896126200179415,-0.3585059981960972,-0.5932694907894801,0.015275380526231286,0.2221470091948191,0.1845723923972678,18.82804505893328,18.82804505893328,3.5339693406836012,4.348421442760984,CARGA,0
1.125,0.9449947368215885,0.1266677021905225,0.604138442960071,-0.8947474292828409,0.10627960723418206,-0.36418422721189486,-0.3584554117784017,-0.5932744641577811,0.015257090496331643,0.22210027338848065,0.18453350817833758,19.034595764699763,19.034595764699763,3.4959729590483986,4.328582128453914,CARGA,0
1.1260000000000001,0.9450943740614356,0.1267332584202968,0.6042617247745878,-0.8950889343366216,0.12328181451683214,-0.34150505378075086,-0.35840857020137384,-0.593279087772445,0.015239195656721854,0.2220553778454947,0.18449792921638158,19.450174800476166,19.450174800476166,3.456365348725956,4.308162797051064,CARGA,0
1.127,0.9451794453791592,0.12679624017029426,0.6044030992666641,-0.8954095469702731,0.14137449207629657,-0.32061263365146125,-0.3583652984716119,-0.5932834348510311,0.015221795520950099,0.2220122480167305,0.18446571466693118,19.893683000175887,19.893683000175887,3.4124983889993104,4.290124854491233,CARGA,0
1.1280000000000001,0.9452503316462965,0.1268567543330999,0.6045633511693,-0.8957107930977991,0.16025190263585773,-0.3012461275259911,-0.35832542731260075,-0.5932875715557225,0.015204963638994817,0.22197081206662453,0.18443689318045287,20.359553965697874,20.359553965697874,3.365003074514278,4.273989024924771,CARGA,0
1.129,0.9453074263088462,0.12691490629176852,0.6047430029325332,-0.8959939770859743,0.1796517632331899,-0.28318398817515733,-0.3582887927069127,-0.5932915574079857,0.015188751011085827,0.22193099965692523,0.18441146662197408,20.84265377698101,20.84265377698101,3.3144281011842827,4.259355702875912,CARGA,0
1.1300000000000001,0.9453511325871695,0.12697079994336227,0.6049423506557741,-0.8962602127869617,0.19934772324078465,-0.2662357009873377,-0.3582552357556187,-0.5932954457227015,0.015173189241512952,0.2218927414437161,0.18438941359064198,21.338224327789227,21.338224327789227,3.261256238930962,4.245886143228259,CARGA,0
1.131,0.9453818607573798,0.12702453726664528,0.6051614943922161,-0.8965104485309312,0.21914373644206028,-0.25023574396951426,-0.3582246027395069,-0.593299284056789,0.015158293443521736,0.2218559690618514,0.18437069273350076,21.841862651494193,21.841862651494193,3.2059165010565076,4.23328842493161,CARGA,0
1.1320000000000001,0.9454000255778222,0.127076217658717,0.6054003642666552,-0.896745487818054,0.23886987443913324,-0.23503928712276762,-0.3581967452906622,-0.5933031146629669,0.015144064900329712,0.22182061540929585,0.18435524583952115,22.34952135771935,22.34952135771935,3.148792975738592,4.221307370413527,CARGA,0
1.133,0.9454060439110443,0.12712593720712329,0.6056587434578596,-0.8969660070062421,0.2583791912044481,-0.22051918818814342,-0.3581715206051417,-0.5933069749380452,0.015130493484768942,0.22178661508347486,0.1843430006980821,22.857517956011215,22.857517956011215,3.0902311097893174,4.209717599689855,CARGA,0
1.1340000000000001,0.9454003325760116,0.1271737880112554,0.6059362887743267,-0.8971725709035044,0.27754531646702535,-0.20656389726238134,-0.3581487916473224,-0.5933108978560347,0.0151175598400006,0.22175390486007507,0.1843338737087469,23.36254408790319,23.36254408790319,3.0305421409623348,4.198318936875655,CARGA,0
1.135,0.9453833064494941,0.12721985762214916,0.6062325492993882,-0.8973656468546213,0.29626052506149236,-0.1930759511168805,-0.35812842731352756,-0.5933149123785022,0.015105237325179655,0.2217224241394164,0.18432777223440205,23.861668982485313,23.861668982485313,2.9700062651198147,4.18693346680512,CARGA,0
1.1360000000000001,0.9453553768212604,0.1272642286343933,0.606546983395097,-0.8975456176660601,0.3144340957088157,-0.17997081143879948,-0.3581103025364466,-0.5933190438371727,0.015093493732165592,0.22169211531492766,0.18432459669613865,24.352334353379078,24.352334353379078,2.908875005925962,4.1754036506034655,CARGA,0
1.137,0.9453169499959974,0.12730697843781957,0.6068789742268712,-0.897712793538093,0.3319908317741158,-0.16717587203285814,-0.3580942983226647,-0.5933233142862938,0.015082292781866624,0.22166292404155388,0.1843242424145213,24.832340206445533,24.832340206445533,2.8473731369746065,4.16359103616241,CARGA,0
