t,q1,q2,q3,q4,dq1,dq2,dq3,dq4,u1,u2,F1,F2,footx,footy,footz,phase
0.877140265260065,-0.66732076334094,-0.00596095036938648,0.661326510103752,-1.66505727709769,-1.4637204968809,0.616422221048214,-1.67409018892201,-0.703142243702545,0.136548466351428,-0.0086536535765997,1.24872416921284,0.858168081411214,0.418583855342632,-0.368685343121133,0.0364904571913029,0
0.878390265260065,-0.669151245472523,-0.00518219782422357,0.659261871655427,-1.66591376201367,-1.46504722147684,0.629577472707634,-1.62950117043792,-0.667419896852148,0.135364583692522,-0.00922959372671592,1.24374164404087,0.853962197081849,0.41755385854499,-0.369695585894045,0.0363372263534554,0
0.879640265260065,-0.670983372160169,-0.00438701755264174,0.657252332741665,-1.6667262904571,-1.46635178044736,0.642706660061001,-1.58593066681506,-0.63281003042792,0.134130151021417,-0.00987978637773382,1.23858326001882,0.850404571020688,0.416527527087172,-0.370691691325431,0.0361655779445269,0
0.880890265260065,-0.672817115809579,-0.003575441781137,0.655296625984854,-1.66749624204361,-1.46763441487398,0.65581036568018,-1.54336756776694,-0.599293472684619,0.132849671724446,-0.0105984777388609,1.23326669016081,0.847455772091982,0.415504658196023,-0.371673985137704,0.0359757268847931,0
0.882140265260065,-0.674652449169028,-0.00274750201626194,0.653393498804976,-1.66822497158983,-1.46889539353242,0.668889156802506,-1.50180033613447,-0.566850640952904,0.131527426325795,-0.0113801951508745,1.22780846884097,0.845078074817899,0.414485052944884,-0.372642782552659,0.035767890142588,0
0.883390265260065,-0.676489345370826,-0.00190322905036281,0.651541714398569,-1.66891380833793,-1.47013501046796,0.68194358467799,-1.4612170746841,-0.535461628907271,0.130167487004806,-0.012219731429071,1.22222408812518,0.843235388316655,0.413468516304231,-0.37359838844343,0.0355422861626514,0
0.884640265260065,-0.678327777928259,-0.00104265298699339,0.649740051189521,-1.66956405640826,-1.47135358521744,0.69497418537346,-1.42160550277017,-0.505106190408044,0.128773712051939,-0.0131121459965872,1.21652800101093,0.841893245055549,0.412454856991077,-0.37454109773768,0.0352991346158123,0
0.885890265260065,-0.680167720726269,-0.000165803289712223,0.647987301638935,-1.67017699549911,-1.47255146384777,0.707981481556932,-1.38295289055212,-0.475763692138908,0.127349732324557,-0.0140527727863831,1.21073358627495,0.841018814996969,0.41144388724762,-0.375471195906044,0.0350386562683939,0
0.887140265260065,-0.68200914811359,0.000727291221263289,0.646282274772097,-1.67075387904672,-1.47372901330944,0.720965980647624,-1.34524622788555,-0.447413317246638,0.125898990812058,-0.0150371836590946,1.20485334768411,0.840580755520859,0.41043542309088,-0.376388958841438,0.0347610721868278,0
0.888390265260065,-0.68385203493351,0.0016366023610241,0.644623796868299,-1.67129593383143,-1.47488661943019,0.733928174408648,-1.3084722792091,-0.420034132850492,0.12442475490971,-0.016061174749185,1.19889898817313,0.840549144179734,0.409429284323424,-0.377294653036489,0.0344666033103408,0
0.889640265260065,-0.685696356521331,0.00256210255811957,0.643010711000129,-1.67180436035893,-1.47602468709981,0.746868539689322,-1.27261756394463,-0.39360507607765,0.122930111399435,-0.0171207674453383,1.19288140480902,0.840895466085784,0.40842529440221,-0.378188535934788,0.0341554702487837,0
0.890890265260065,-0.687542088698577,0.00350376481336229,0.641441876098081,-1.67228033335833,-1.47714364110404,0.759787540037712,-1.23766830225896,-0.368104915884084,0.121417954613474,-0.0182122152117305,1.18681065165751,0.841592624208062,0.40742328025927,-0.379070856338443,0.0338278931636514,0
0.892140265260065,-0.689389207840671,0.00446156269620304,0.639916168757303,-1.67272500083002,-1.47824392147613,0.772685624377292,-1.20361055389417,-0.343512410721727,0.119891020413078,-0.0193319717658568,1.18069610390101,0.842614802246562,0.406423072447977,-0.379941854395588,0.0334840912155599,0
0.893390265260065,-0.691237690898881,0.00543547033540406,0.638432483690917,-1.67313948394349,-1.47932598185418,0.785563226770626,-1.1704302629239,-0.319806359856017,0.118351896630463,-0.0204766792247404,1.17454651529229,0.843937402821678,0.405424505126612,-0.380801761787073,0.0331242822564795,0
0.894640265260065,-0.693087515398232,0.00642546240041889,0.636989733343641,-1.67352487735772,-1.48039028963816,0.798420767087657,-1.13811324132915,-0.296965591276472,0.11680301861336,-0.021643168974222,1.16837000816955,0.84553703501869,0.404427415947026,-0.381650802026746,0.0327486826691986,0
0.895890265260065,-0.694938659434545,0.00743151406696244,0.635586847165236,-1.67388224956,-1.48143732665936,0.811258652433095,-1.10664512451705,-0.274968931047383,0.115246658963026,-0.0228284675670174,1.16217403662482,0.847391522385169,0.403431645912695,-0.382489190795961,0.0323575072605769,0
0.897140265260065,-0.696791101722051,0.00845360100863168,0.634222772828183,-1.67421264259242,-1.48246758539093,0.824077276210755,-1.07601148456277,-0.253795323367006,0.113684956742623,-0.024029769130349,1.1559655224394,0.849479779474485,0.402437039446966,-0.383317136006827,0.0319509689053013,0
0.898390265260065,-0.698644821608167,0.00949169938696905,0.632896476489377,-1.674517072168,-1.48348156761854,0.836877018004161,-1.04619786635962,-0.23342386871431,0.112119926405773,-0.0252444251181297,1.1497508999909,0.851781756190622,0.401443444358712,-0.384134837987847,0.0315292783353718,0
0.899640265260065,-0.700499799071818,0.0105457858357052,0.631606942466004,-1.67479652793906,-1.48447978457593,0.84965824416624,-1.01718977387382,-0.213833813374212,0.110553453904909,-0.0264699450953036,1.14353610372473,0.854278426318572,0.400450711749962,-0.384942489736618,0.0310926440146232,0
0.900890265260065,-0.702356014722713,0.0116158374322387,0.63035317267885,-1.6750519737118,-1.48546275748182,0.862421309060981,-0.988972633849558,-0.195004524954066,0.108987287857072,-0.0277040018417453,1.13732653315497,0.856951794159107,0.399458695906363,-0.385740277190144,0.0306412720437916,0
0.902140265260065,-0.704213449832714,0.0127018316861018,0.629134187392779,-1.67528434768067,-1.48643101448445,0.875166554412299,-0.961531887323061,-0.176915581888634,0.107423064656272,-0.0289444075052499,1.13112716606221,0.859784784656609,0.398467254307174,-0.386528379339917,0.0301753659603056,0
0.903390265260065,-0.706072086344847,0.0138037465288643,0.627949025325023,-1.67549456270331,-1.4873850895998,0.887894309262788,-0.93485301848033,-0.159546800961477,0.105862316136782,-0.0301891047772372,1.12494259400492,0.862761194050956,0.397476247579635,-0.387306968410293,0.0296951266055238,0
0.904640265260065,-0.707931906871997,0.0149215603008727,0.626796743373061,-1.67568350652473,-1.48832552283043,0.900604890485556,-0.908921543157021,-0.142878228225847,0.104306466219281,-0.0314361676080127,1.11877700890756,0.865865679784865,0.39648553942393,-0.388076210068326,0.029200752028177,0
0.905890265260065,-0.709792894697946,0.0160552517278065,0.625676416194853,-1.6758520418961,-1.48925286059551,0.913298603848212,-0.883722979361742,-0.126890119554027,0.102756823352645,-0.0326838056244461,1.11263417082117,0.869083766326745,0.395494996531127,-0.388836263638967,0.0286924374003615,0
0.907140265260065,-0.711655033795743,0.0172047999071334,0.624587136567378,-1.67600100717889,-1.49016765329842,0.925975743570045,-0.859242920406431,-0.111563005511846,0.101214602093166,-0.0339303435876047,1.10651750265211,0.872401748300574,0.39450448855032,-0.389587282254373,0.02817037493912,0
0.908390265260065,-0.713518308832175,0.0183701842981486,0.623528015373967,-1.67613121673073,-1.4910704544915,0.938636592331591,-0.835467057608594,-0.0968777103879665,0.0996809296978006,-0.0351742138229338,1.10043011861606,0.875806647249569,0.393513888036395,-0.390329413021584,0.0276347538347246,0
0.909640265260065,-0.715382705166796,0.0195513847108535,0.622498181375526,-1.67624346109219,-1.49196182098189,0.951281421712746,-0.812381170661461,-0.0828153443222415,0.0981568432657955,-0.0364139568761199,1.0943748110255,0.879286203046062,0.392523070390303,-0.391062797194807,0.0270857601775894,0
0.910890265260065,-0.717248208854318,0.0207483812868068,0.621496780900002,-1.67633850703303,-1.49284231317586,0.963910493092549,-0.789971103793716,-0.0693572879419405,0.0966432833056765,-0.0376482253366522,1.08835402127949,0.882828879215463,0.391531913799773,-0.391787570344196,0.0265235768841543,0
0.912140265260065,-0.719114806652775,0.0219611544843921,0.620522977899808,-1.67641709841515,-1.49371249317148,0.976524057358626,-0.768222823418135,-0.0564852375593461,0.095141112256141,-0.0388757662009547,1.08236991946688,0.886423778196676,0.390540299175612,-0.392503862526488,0.0259483837114987,0
0.913390265260065,-0.720982486024467,0.0231896850691684,0.61957595384569,-1.67647995665133,-1.49457292411386,0.989122354948524,-0.747122435664717,-0.0441812174872291,0.0936511201648499,-0.0400954144024461,1.07642442747645,0.890060603824008,0.389548110096154,-0.393211798440339,0.0253603572325976,0
0.914640265260065,-0.722851235135291,0.0244339541045626,0.618654907533926,-1.67652778086026,-1.49542417029081,1.00170561622034,-0.726656178300123,-0.0324275732101868,0.0921740222743013,-0.041306093414277,1.07051920663642,0.893729654211376,0.388555232760669,-0.393911497566436,0.0247596707820219,0
0.915890265260065,-0.724721042858169,0.0256939429363017,0.617759054861933,-1.67656124785954,-1.49626679740911,1.01427406220471,-0.706810401510772,-0.021206959315572,0.090710453568816,-0.0425068185586944,1.0646556320736,0.897421826747839,0.387561555948537,-0.394603074297886,0.0241464943907003,0
0.917140265260065,-0.726591898773338,0.0269696331770754,0.61688762865284,-1.67658101319879,-1.49710137112645,1.02682790442534,-0.687571612588993,-0.0105023691377582,0.0892609846418745,-0.0436966819157575,1.05883485981888,0.901128544467983,0.386566970934079,-0.395286638122679,0.0235209948697029,0
0.918390265260065,-0.728463793166635,0.0282610066973057,0.616039878479007,-1.67658771166145,-1.49792845656565,1.03936734495917,-0.668926489153484,-0.000297141833923119,0.0878261265864535,-0.0448748468133571,1.0530578458184,0.904841723756862,0.385571371429963,-0.395962293766225,0.0228833358207908,0
0.919640265260065,-0.730336717029109,0.0295680456173532,0.615215070499026,-1.67658195739314,-1.49874861840226,1.05189257674665,-0.650861872345515,0.00942504354671217,0.0864063289703301,-0.0460405483814618,1.04732533476977,0.908553768597344,0.384574653551608,-0.39663014130437,0.0222336775969788,0
0.920890265260065,-0.732210662061205,0.0308907322948941,0.614412487300265,-1.67656434385663,-1.49956242108771,1.06440378421366,-0.633364751373323,0.0186801775012823,0.0850019752268501,-0.047193096417468,1.04163783776724,0.912257575325202,0.383576715791,-0.397290276262572,0.0215721772452614,0
0.922140265260065,-0.734085620667156,0.0322290493093963,0.613631427547926,-1.67653544496574,-1.50037042774583,1.07690114317286,-0.616422297420744,0.0274839025662352,0.0836133962170914,-0.0483318625172604,1.03599568899018,0.915946469031812,0.382577458917342,-0.397942789803227,0.0208989886399962,0
0.923390265260065,-0.735961585951328,0.033582979453359,0.612871205757553,-1.67649581560674,-1.5011731998184,1.0893848208939,-0.600021873298159,0.0358515102662811,0.0822408744357149,-0.0494562753996086,1.03039906151567,0.919614175957062,0.381576785920994,-0.398587768855616,0.020214262519182,0
0.924640265260065,-0.73783855171809,0.0349525057257722,0.612131152156635,-1.67644599174455,-1.50197129714676,1.101854976361,-0.584151027685723,0.0437979462758769,0.0808846423211084,-0.0505658214159277,1.02484795748521,0.923254818949761,0.38057460198689,-0.399225296206458,0.0195181464566556,0
0.925890265260065,-0.739716512476528,0.0363376113218799,0.611410612578228,-1.67638649035195,-1.50276527815412,1.11431176078228,-0.568797482710801,0.0513378177828421,0.0795448783648392,-0.0516600470336731,1.01934218881212,0.926862922024122,0.379570814479665,-0.399855450574129,0.0188107848119902,0
0.927140265260065,-0.741595463430589,0.0377382796177646,0.610708947982334,-1.67631781059027,-1.50355569904204,1.12675531754975,-0.553949158970156,0.058485385303439,0.0782217186711381,-0.0527385479005039,1.01388142511785,0.930433355719858,0.378565332835809,-0.40047830679573,0.0180923188976216,0
0.928390265260065,-0.743475400474074,0.0391544941620804,0.61002553419342,-1.67624043433261,-1.50434311354356,1.1391857823138,-0.539594182254763,0.0652545626610109,0.0769152605657176,-0.0538009648910683,1.00846520699854,0.933961313646387,0.377558068509225,-0.401093935945059,0.0173628870331224,0
0.929640265260065,-0.745356320190743,0.040586238670535,0.60935976178226,-1.67615482625158,-1.50512807300037,1.15160328319539,-0.525720878647851,0.0716589214921844,0.0756255611889315,-0.0548469845761888,1.00309293751904,0.937442308993981,0.376548934951883,-0.401702405404774,0.0166226245264166,0
0.930890265260065,-0.747238219859397,0.0420334970175587,0.608711035997635,-1.67606143373273,-1.5059111265146,1.16400794119962,-0.512317764524406,0.0777116969996602,0.0743526342111682,-0.0558763413792609,0.997763865679855,0.940872178909061,0.375537847607426,-0.402303778920989,0.0158716636301845,0
0.932140265260065,-0.749121097441109,0.0434962532212074,0.608078776199594,-1.67596068806058,-1.50669282038964,1.17639987021782,-0.499373564318394,0.0834257867832199,0.0730964596541708,-0.0568888083155817,0.992477126951617,0.944247037776819,0.374524723799263,-0.402898116786378,0.0151101337300431,0
0.933390265260065,-0.751004951573366,0.0449744914353879,0.607462415575135,-1.67585300493046,-1.50747369797047,1.18877917710268,-0.486877214876712,0.0888137530386671,0.0718569869777601,-0.0578841936622245,0.987231754472346,0.947563257401953,0.373509482678461,-0.403485475946938,0.0143381614106486,0
0.934640265260065,-0.752889781570387,0.0464681959451682,0.606861401036633,-1.67573878452099,-1.50825429971766,1.20114596184182,-0.474817861252088,0.0938878265095765,0.0706341339085883,-0.0588623413905412,0.982026671782782,0.95081746441066,0.372492045210108,-0.404065910059289,0.0135558704438405,0
0.935890265260065,-0.754775587428434,0.0479773511599434,0.606275193181033,-1.67561841139953,-1.50903516333721,1.2135003178911,-0.463184848615634,0.0986599110146735,0.069427783661457,-0.0598231330442451,0.976860678716483,0.954006544451054,0.371472334173057,-0.404639469530122,0.012763381750991,0
0.937140265260065,-0.756662369811235,0.0495019415988011,0.605703265667377,-1.67549225568255,-1.50981682341816,1.22584233220655,-0.45196773417086,0.103141587417981,0.0682377932550481,-0.0607664799245987,0.971732485642906,0.957127602425653,0.370450274047353,-0.405206201692656,0.0119608136022376,0
0.938390265260065,-0.758550130043676,0.0510419518832313,0.605145104921338,-1.67536067352652,-1.51059981134265,1.23817208531759,-0.441156289613733,0.107344117394823,0.067063996141879,-0.0616923202956608,0.966640722950158,0.960177945828686,0.369425790964969,-0.405766150903041,0.0111482816895609,0
0.939640265260065,-0.760438870112312,0.052597366733096,0.604600210047155,-1.67522400718794,-1.51138465535795,1.25048965146847,-0.430740497488174,0.111278446917879,0.0659062012303886,-0.0626006197840825,0.96158393489092,0.963155082890518,0.36839881270057,-0.406319358585773,0.0103258991202101,0
0.940890265260065,-0.762328592670799,0.0541681709609487,0.604068092805767,-1.67508258492667,-1.51217188069125,1.26279509888498,-0.420710544590347,0.114955209877455,0.064764190524805,-0.0634913730217007,0.956560567555839,0.966056726604599,0.367369268675487,-0.406865863261684,0.00949377638452778,0
0.942140265260065,-0.764219301024413,0.0557543494579648,0.603548276962832,-1.67493672211837,-1.51296200934374,1.27508848982691,-0.411056829227785,0.118384735675028,0.0636377261404672,-0.064364597073483,0.951568997751976,0.968880761012483,0.366337089847094,-0.407405700715866,0.00865202155847492,0
0.943390265260065,-0.766110999123595,0.0573558871871147,0.603040297990635,-1.67478672171755,-1.51375556005568,1.28736988065804,-0.401769962193174,0.121577054033733,0.0625265525347304,-0.0652203291008998,0.94660754104137,0.971625227258949,0.365302208662694,-0.407938904084558,0.00780074037993258,0
0.944640265260065,-0.76800369156465,0.0589727691796555,0.602543702990987,-1.67463287430757,-1.51455304837725,1.29963932196082,-0.392840763573459,0.124541898096512,0.0614303956856461,-0.0660586267329158,0.941674446548658,0.974288322345558,0.364264559053637,-0.408465503891148,0.00694003624612085,0
0.945890265260065,-0.769897383595224,0.0606049805303186,0.602058050685409,-1.67447545800653,-1.5153549867742,1.31189685874868,-0.384260257299426,0.127288707400315,0.0603489610749389,-0.0668795695106802,0.936767886693668,0.976868402985427,0.363224076441981,-0.408985528065716,0.00607001018650147,0
0.947140265260065,-0.771792081098627,0.0622525063838704,0.601582910754593,-1.67431473951589,-1.51616188454415,1.32414253053191,-0.376019674768472,0.129826637879652,0.0592819395843302,-0.0676832533788108,0.931885981488948,0.979363957123395,0.362180697633782,-0.409499002103148,0.00519076106270223,0
0.948390265260065,-0.77368779058748,0.0639153319287282,0.601117863544378,-1.67415097455147,-1.51697424782441,1.33637637138352,-0.368110454678129,0.132164567307864,0.0582290093788734,-0.0684697887391207,0.92702680534679,0.981773592314441,0.361134360776346,-0.4100059491413,0.00430238564519157,0
0.949640265260065,-0.775584519204598,0.0655934423938566,0.600662499997459,-1.67398440788538,-1.51779257966237,1.34859841003194,-0.360524240199398,0.134311098075177,0.0571898352108808,-0.0692393007965493,0.922188382698033,0.984096034969705,0.360085005354821,-0.410506389989629,0.00340497861370089,0
0.950890265260065,-0.777482274728452,0.0672868230445892,0.600216421650185,-1.67381527325781,-1.51861738011663,1.36080867002938,-0.353252874388434,0.136274559729275,0.0561640666816698,-0.0699919308386573,0.91736867918701,0.986330134041634,0.359032572200364,-0.411000343142707,0.0024986325348618,0
0.952140265260065,-0.779381065557855,0.0689954591698616,0.599779239979852,-1.67364379435164,-1.51944914626709,1.37300716982563,-0.346288401032987,0.138063020427557,0.0551513431792836,-0.0707278316323655,0.912565622058346,0.988474837043566,0.357977003388777,-0.411487824927716,0.00158343805516683,0
0.953390265260065,-0.781280900705908,0.070719336076244,0.599350576119916,-1.67347018518876,-1.52028837225511,1.38519392282927,-0.339623063637333,0.13968429268574,0.0541512954604414,-0.071447165808709,0.907777105905241,0.990529180400612,0.35691824220124,-0.411968849574623,0.000659483975907921,0
0.953611540573026,-0.781617319512958,0.0710260838452597,0.599275553240671,-1.67343924652854,-1.5204377465842,1.38735000184998,-0.338473752941572,0.139954448678063,0.0539755588672273,-0.0715727895242465,0.906930795229752,0.990883359640779,0.356730483239018,-0.412053328936095,0.000495019437009688,0
0.953832815885987,-0.781953771400491,0.0713333086605232,0.599200783661406,-1.67340824864919,-1.52058737279473,1.38950571307984,-0.337333537322155,0.140219644319456,0.0538002055276773,-0.0716979004787367,0.906084861232578,0.99123467510337,0.35654262219286,-0.412137606402907,0.000330283612522929,0
0.954054091198948,-0.782290256424611,0.0716410104407112,0.599126265377146,-1.67337719263966,-1.52073725359957,1.39166105654467,-0.336202375679726,0.140479920422108,0.0536252332813447,-0.0718224996929442,0.905239291779635,0.991583122396606,0.356354658760381,-0.412221682033181,0.000165276976141738,0
0.954275366511909,-0.782626774642011,0.0719491891044941,0.599051996391447,-1.67334607958063,-1.52088739170901,1.39381603226568,-0.335080227101889,0.140735317569518,0.0534506399628098,-0.0719465881937179,0.904394074717838,0.991928697193817,0.35616659264025,-0.412305555883192,-5.29611077215719e-15,0
0.954275366511909,-0.782626774642011,0.0719491891044941,0.599051996391447,-1.67334607958063,-1.53123486148411,1.45896621389912,11.8278245937009,-12.905292893258,-0.93278160085192,1.03549992404421,26.858546514305,26.4610214559081,0.35616659264025,-0.412305555883192,-5.29611077215719e-15,1
0.955525366511909,-0.784517175427024,0.0737612841597492,0.613687207344625,-1.68927963953361,-1.49352052525993,1.44038960717155,11.5895471357412,-12.5902149037431,-0.888276086820423,1.05255214827404,26.4596120566619,26.3280195553494,0.355929853546118,-0.412031502009729,6.55058236820327e-10,1
0.956775366511909,-0.786360861894261,0.0755501737112613,0.628028395820072,-1.70482604996625,-1.45649130752636,1.42183699524936,11.3573354043814,-12.2857580464487,-0.84348894325773,1.07206599953999,26.0555626056748,26.2045804256321,0.355699163416504,-0.41176445079575,3.96869953567247e-10,1
0.958025366511909,-0.788158687477893,0.0773158859668386,0.642082917229243,-1.71999818344317,-1.4201430595257,1.40330633106237,11.1308284054855,-11.9912800855572,-0.798440599389232,1.09394149565163,25.6471574972091,26.0908742618475,0.355474355119486,-0.411504208226642,-2.20081449592291e-10,1
0.959275366511909,-0.789911500992505,0.079058446903711,0.655857699998544,-1.73480815033479,-1.38447141071949,1.38479470316173,10.9096929428567,-11.7061838724311,-0.753151076630519,1.11808296208565,25.2350473911489,25.9869829125649,0.355255267397092,-0.411250587596256,-4.50378380423277e-11,1
0.960525366511909,-0.7916201459353,0.08077787895097,0.669359263168045,-1.74926732636984,-1.34947182038031,1.36629845549601,10.6936221743653,-11.4299150005854,-0.70764000110179,1.14439881890188,24.8197925005009,25.8929176443219,0.355041744596143,-0.411003409389254,3.99896019076529e-10,1
0.961775366511909,-0.793285458991502,0.0824741981662758,0.682593750497691,-1.76338640594008,-1.31513968405717,1.34781342989076,10.4823327635997,-11.1619571772234,-0.661926499975164,1.17280118709401,24.4018748137152,25.8086300114523,0.354833637578786,-0.410762500741272,2.17141950253907e-10,1
0.963025366511909,-0.794908271319647,0.084147415368081,0.695566974042667,-1.77717547488914,-1.28147035953907,1.32933506755556,10.2755623840141,-10.9018281380044,-0.616029122421236,1.20320554205431,23.9817089116476,25.7340208776462,0.354630803109811,-0.410527695483879,-1.98611283669381e-10,1
0.964275366511909,-0.796489408780417,0.0857975361365752,0.7082844349085,-1.7906440445598,-1.24845919161284,1.31085848186912,10.0730683925541,-10.6490774830939,-0.569965848411992,1.23553051972889,23.5596529068176,25.6689505349153,0.354433103364611,-0.410298834099398,-6.57380816448949e-11,1
0.965525366511909,-0.798029691548498,0.087424560075841,0.720751335973605,-1.80380107169587,-1.21610153417361,1.29237852348879,9.87462686879705,-10.4032851206319,-0.523754121602672,1.26969777068619,23.1360183218353,25.6132480938883,0.35424040571536,-0.410075763507656,2.43810055478022e-10,1
0.966775366511909,-0.799529933251929,0.0890284791818984,0.732972606289496,-1.81665499654315,-1.18439279688563,1.27388991267149,9.68003073227184,-10.164058213937,-0.47741080568815,1.30563169674191,22.7110763136937,25.5667166387045,0.354052583265988,-0.409858336620476,1.11202123898035e-10,1
0.968025366511909,-0.800990942022237,0.0906092790270062,0.744952932209457,-1.8292137947266,-1.15332844574523,1.25538728560204,9.48908806597245,-9.93102844971962,-0.430952154184786,1.34325921663626,22.285063242016,25.5291374552242,0.353869514320924,-0.409646412318263,-1.75595059326294e-10,1
0.969275366511909,-0.802413520743201,0.0921669389605706,0.75669677235391,-1.84148500174425,-1.12290400982536,1.23686523083856,9.30162122423051,-9.70385058855261,-0.384393837712986,1.3825096327024,21.8581866605523,25.5002753695547,0.353691081988654,-0.409439855338384,-7.27744947637277e-11,1
0.970525366511909,-0.803798466821418,0.09370143170889,0.768208366996255,-1.85347572766816,-1.09311508889176,1.21831832449748,9.1174661759183,-9.48220140680278,-0.337750985636248,1.42331452812714,21.430630806704,25.4798838206808,0.353517174008796,-0.409238536039249,1.47643328118896e-10,1
0.971775366511909,-0.805146571656986,0.0952127224443898,0.77949175590384,-1.86519268504343,-1.06395737058103,1.19974120238414,8.93647122616703,-9.2657776334632,-0.291038175872175,1.46560758597617,21.0025597796819,25.4677072245848,0.353347683069502,-0.409042330035224,4.92048207734186e-11,1
0.973025366511909,-0.806458621469161,0.0967007699030836,0.790550801093463,-1.87664222673477,-1.03542662013857,1.18112857763376,8.75849585582495,-9.05429407651687,-0.244269431480551,1.50932442635686,20.5741203932863,25.4634828441467,0.353182506360406,-0.408851118141901,-1.53000591363028e-10,1
0.974275366511909,-0.807735397518586,0.0981655266670602,0.801389197855396,-1.88783036394336,-1.00751867888818,1.16247525773337,8.58341010390695,-8.84748262804518,-0.19745825589094,1.55440251207856,20.1454455037796,25.4669436197554,0.353021545253073,-0.408664786242674,-7.18680948086359e-11,1
0.975525366511909,-0.808977675956175,0.0996069389630686,0.81201048179268,-1.89876277729291,-0.980229464877482,1.14377616299374,8.41109410531156,-8.64509152798073,-0.150617676633851,1.60078107431439,19.7166570997919,25.4778209280267,0.352864705159168,-0.408483225062753,8.87568907259606e-11,1
0.976775366511909,-0.810186227462727,0.101024946151053,0.822418042102125,-1.90944483771613,-0.953554975735262,1.12502636504923,8.24143719736791,-8.44688393630723,-0.103760252877046,1.64840098495517,19.2878678761347,25.4958455456,0.35271189572003,-0.408306329870353,1.41293088340433e-11,1
0.978025366511909,-0.811361817878347,0.102419481727736,0.832615138522361,-1.91988163464812,-0.927491274715467,1.10622108971942,8.07433709004678,-8.2526366161589,-0.0568980857470498,1.69720464040949,18.8591826293858,25.5207483298024,0.35256303043589,-0.408134000411128,-1.31455478447062e-10,1
0.979275366511909,-0.812505208381263,0.103790473630213,0.842604909595481,-1.93007798954815,-0.902034485738074,1.08735572360164,7.90969942489901,-8.06213923453985,-0.0100428553827686,1.74713589299327,18.4307000953879,25.5522616861169,0.352418026408039,-0.40796614077439,-6.62009128071794e-11,1
0.980525366511909,-0.813617155372211,0.105137844151948,0.85239037800388,-1.94003846441497,-0.87718079096913,1.06842582313924,7.74743743893191,-7.87519383801999,0.0367941370994651,1.79813999570934,18.0025146762673,25.5901210421297,0.352276804221767,-0.407802659189912,5.36249655791465e-11,1
0.981775366511909,-0.814698410195192,0.106461509683905,0.861974460579106,-1.94976737773385,-0.852926427204237,1.0494271341301,7.58747131972372,-7.69161384131413,0.0836019538205811,1.85016350991909,17.5747171374385,25.6340650928332,0.352139288060436,-0.407643467783207,-4.05021155502894e-12,1
0.983025366511909,-0.815749719603392,0.107761381592392,0.871359981088848,-1.95926882586886,-0.829267671798087,1.03035558733798,7.42972759104157,-7.51122307921919,0.130370003965512,1.90315422029769,17.1473951928748,25.6838358705392,0.352005405399203,-0.407488482511036,-1.11040551753483e-10,1
0.984275366511909,-0.816771825891957,0.109037366513947,0.880549676499833,-1.96854669339333,-0.806200836759848,1.01120729959492,7.27413878688583,-7.33385530342947,0.17708800846758,1.95706108363553,16.7206344779858,25.7391794483982,0.351875086797254,-0.407337623036789,-5.76011321973269e-11,1
0.985525366511909,-0.817765466795778,0.110289366340245,0.889546201035759,-1.97760465973348,-0.783722265361925,0.991978577646564,7.12064319827504,-7.15935380046053,0.223745962009731,2.0118341868264,16.2945194752651,25.7998466795403,0.351748265801723,-0.407190812553294,3.39216571498824e-11,1
0.986775366511909,-0.818731375244833,0.111517278111299,0.898352133753164,-1.98644621154806,-0.761828326251825,0.972665927020146,6.96918439102253,-6.98757065839681,0.270334114735052,2.06742467849772,15.8691337155226,25.8655930696193,0.351624879017278,-0.40704797758232,-1.14163956066449e-11,1
0.988025366511909,-0.819670279699051,0.112720994772993,0.906969988242256,-1.99507465921886,-0.740515401094142,0.953266044573815,6.81971073401651,-6.81836606804916,0.316842954976303,2.12378470530749,15.4445598995008,25.9361785324619,0.351504865851885,-0.40690904791842,-9.1630328324932e-11,1
0.989275366511909,-0.820582904239295,0.113900405450101,0.915402217393185,-2.00349314486463,-0.719779879022694,0.933775816902438,6.67217514950628,-6.65160795234886,0.363263177698434,2.1808673728638,15.0208803547017,26.011367656967,0.351388168350395,-0.40677395651682,-4.71507624610901e-11,1
0.990525366511909,-0.82146996846832,0.115055395471196,0.923651216457107,-2.01170464758886,-0.699618153427297,0.914192321422402,6.52653491528175,-6.48717168149564,0.409585651633605,2.238626713115,14.5981774779367,26.0909300187159,0.351274731117358,-0.406642639340844,2.43822115275627e-11,1
0.991775366511909,-0.822332187277683,0.11618584635273,0.931719328742352,-2.0197119932157,-0.680026616109008,0.894512829512083,6.38275129055156,-6.32493952904368,0.455801401918146,2.29701763266402,14.1765336511522,26.1746398631929,0.351164501360636,-0.406515035197932,-1.17599541216151e-11,1
0.993025366511909,-0.823170271082095,0.11729163645008,0.939608852945054,-2.02751786717035,-0.66100164754308,0.874734798371323,6.24078914091481,-6.16480014477887,0.501901594514188,2.35599586409858,13.7560310964302,26.2622757069161,0.35105742867744,-0.406391085696276,-7.30402405224595e-11,1
0.994275366511909,-0.823984925876189,0.118372641204784,0.947322046755025,-2.03512482077486,-0.642539612368319,0.854855868345926,6.10061674023855,-6.00664827546405,0.54787750944754,2.41551793561383,13.3367520221585,26.3536203560478,0.350953464922774,-0.406270735145454,-3.55078119684826e-11,1
